Data;Abertura;Máxima;Mínima;Fechamento
23/01/2020 13:53;119145;119340;119145;119340
23/01/2020 13:35;118950;119145;118935;119145
23/01/2020 13:26;118755;118950;118755;118950
23/01/2020 12:38;118560;118755;118560;118755
23/01/2020 10:13;118365;118560;118000;118560
23/01/2020 10:10;118365;118365;118170;118170
23/01/2020 10:03;118560;118560;118365;118365
23/01/2020 09:21;118755;118770;118560;118560
23/01/2020 09:16;118950;118950;118755;118755
22/01/2020 17:58;119145;119420;118950;118950
22/01/2020 16:59;119145;119340;119130;119340
22/01/2020 09:40;118950;119145;118650;119145
22/01/2020 09:10;118950;118950;118755;118755
22/01/2020 09:10;119145;119145;118950;118950
22/01/2020 09:09;119340;119655;119145;119145
22/01/2020 09:09;119340;119535;119340;119535
22/01/2020 09:09;119145;119340;119145;119340
22/01/2020 09:09;118950;119145;118950;119145
22/01/2020 09:06;118755;118950;118755;118950
22/01/2020 09:06;118560;118755;118560;118755
21/01/2020 18:04;118365;118560;118000;118560
21/01/2020 15:41;118365;118560;118170;118170
21/01/2020 15:20;118560;118615;118365;118365
21/01/2020 15:18;118755;118755;118560;118560
21/01/2020 14:52;118950;118950;118755;118755
21/01/2020 14:20;119145;119145;118950;118950
21/01/2020 11:31;119340;119600;119145;119145
21/01/2020 10:20;119340;119535;119340;119535
21/01/2020 10:09;119145;119340;118850;119340
21/01/2020 09:17;119145;119200;118950;118950
21/01/2020 09:02;119340;119340;119145;119145
21/01/2020 09:02;119535;119535;119340;119340
20/01/2020 18:00;119730;120000;119535;119535
20/01/2020 17:22;119730;119925;119650;119925
20/01/2020 10:35;119535;119730;119170;119730
17/01/2020 17:16;119340;119535;119000;119535
17/01/2020 16:05;119145;119340;119095;119340
17/01/2020 10:33;118950;119145;118585;119145
17/01/2020 10:27;118755;118950;118640;118950
17/01/2020 10:25;118560;118755;118560;118755
17/01/2020 10:08;118365;118560;118365;118560
17/01/2020 09:05;118170;118365;117950;118365
17/01/2020 09:05;117975;118170;117975;118170
16/01/2020 18:00;117780;117975;117705;117975
16/01/2020 17:50;117585;117780;117585;117780
16/01/2020 16:48;117390;117585;117150;117585
16/01/2020 15:39;117390;117390;117195;117195
16/01/2020 15:15;117585;117585;117390;117390
16/01/2020 15:15;117780;117780;117585;117585
16/01/2020 09:14;117975;118255;117780;117780
16/01/2020 09:01;117975;118170;117975;118170
15/01/2020 12:27;117780;117975;117405;117975
15/01/2020 12:27;117780;117780;117585;117585
15/01/2020 10:26;117975;118115;117780;117780
15/01/2020 09:45;118170;118335;117975;117975
14/01/2020 17:31;118365;118710;118170;118170
14/01/2020 16:51;118365;118560;118270;118560
14/01/2020 16:11;118170;118365;117840;118365
14/01/2020 15:37;118170;118170;117975;117975
14/01/2020 10:51;118365;118715;118170;118170
14/01/2020 09:45;118365;118560;118150;118560
13/01/2020 17:56;118365;118600;118170;118170
13/01/2020 14:56;118365;118560;118245;118560
13/01/2020 13:06;118170;118365;118145;118365
13/01/2020 12:10;117975;118170;117920;118170
13/01/2020 11:40;117780;117975;117780;117975
13/01/2020 10:38;117585;117780;117320;117780
13/01/2020 09:38;117390;117585;117055;117585
13/01/2020 09:34;117195;117390;117115;117390
13/01/2020 09:04;117000;117195;116910;117195
13/01/2020 09:04;116805;117000;116805;117000
10/01/2020 17:32;116610;116805;116250;116805
10/01/2020 17:29;116610;116610;116415;116415
10/01/2020 17:16;116805;116805;116610;116610
10/01/2020 16:52;117000;117000;116805;116805
10/01/2020 16:24;117195;117195;117000;117000
10/01/2020 13:26;117390;117490;117195;117195
10/01/2020 11:34;117585;117845;117390;117390
10/01/2020 11:17;117780;118000;117585;117585
10/01/2020 10:47;117780;117975;117780;117975
10/01/2020 09:08;117585;117780;117350;117780
10/01/2020 09:08;117390;117585;117390;117585
09/01/2020 16:44;117195;117390;116965;117390
09/01/2020 15:27;117000;117195;116790;117195
09/01/2020 14:41;117000;117000;116805;116805
09/01/2020 11:45;117195;117530;117000;117000
09/01/2020 11:17;117390;117530;117195;117195
09/01/2020 11:03;117585;117585;117390;117390
09/01/2020 10:34;117780;118115;117585;117585
09/01/2020 10:34;117780;117975;117780;117975
09/01/2020 09:35;117585;117780;117290;117780
09/01/2020 09:22;117585;117860;117390;117390
08/01/2020 17:56;117585;117780;117215;117780
08/01/2020 15:57;117585;117585;117390;117390
08/01/2020 14:25;117780;118085;117585;117585
08/01/2020 13:49;117780;117975;117780;117975
08/01/2020 13:39;117585;117780;117585;117780
08/01/2020 13:29;117390;117585;117390;117585
08/01/2020 12:48;117195;117390;116950;117390
08/01/2020 12:48;117195;117195;117000;117000
08/01/2020 11:20;117390;117665;117195;117195
08/01/2020 11:05;117585;117585;117390;117390
08/01/2020 11:02;117780;117805;117585;117585
08/01/2020 10:51;117975;118045;117780;117780
08/01/2020 10:51;118170;118170;117975;117975
08/01/2020 10:15;118365;118635;118170;118170
08/01/2020 09:38;118365;118560;118365;118560
07/01/2020 15:54;118170;118365;117840;118365
07/01/2020 15:54;117975;118170;117975;118170
07/01/2020 15:07;117780;117975;117780;117975
07/01/2020 11:39;117585;117780;117295;117780
07/01/2020 10:45;117585;117585;117390;117390
07/01/2020 10:45;117780;117780;117585;117585
07/01/2020 10:22;117975;117975;117780;117780
07/01/2020 10:01;118170;118170;117975;117975
07/01/2020 09:15;118365;118635;118170;118170
07/01/2020 09:14;118365;118560;118365;118560
06/01/2020 17:19;118170;118365;117790;118365
06/01/2020 16:23;118170;118170;117975;117975
06/01/2020 13:00;118365;118730;118170;118170
06/01/2020 12:43;118365;118560;118365;118560
06/01/2020 10:17;118170;118365;117840;118365
06/01/2020 09:29;118170;118245;117975;117975
06/01/2020 09:15;118365;118440;118170;118170
06/01/2020 09:12;118560;118560;118365;118365
06/01/2020 09:12;118755;118755;118560;118560
06/01/2020 09:12;118950;118950;118755;118755
03/01/2020 18:18;119145;119145;118950;118950
03/01/2020 18:04;119340;119340;119145;119145
03/01/2020 17:50;119535;119535;119340;119340
03/01/2020 17:48;119730;119730;119535;119535
03/01/2020 17:19;119925;120150;119730;119730
03/01/2020 17:09;119925;120120;119925;120120
03/01/2020 15:01;119730;119925;119455;119925
03/01/2020 14:09;119535;119730;119490;119730
03/01/2020 12:30;119340;119535;118950;119535
03/01/2020 11:31;119340;119650;119145;119145
03/01/2020 11:17;119340;119535;119250;119535
03/01/2020 11:02;119145;119340;119145;119340
03/01/2020 10:23;118950;119145;118650;119145
03/01/2020 10:11;118755;118950;118650;118950
03/01/2020 10:04;118560;118755;118560;118755
03/01/2020 09:21;118365;118560;118150;118560
03/01/2020 09:09;118170;118365;117915;118365
03/01/2020 09:08;118170;118250;117975;117975
03/01/2020 09:07;118365;118395;118170;118170
03/01/2020 09:07;118560;118560;118365;118365
03/01/2020 09:07;118755;118755;118560;118560
03/01/2020 09:07;118950;118950;118755;118755
03/01/2020 09:07;119145;119145;118950;118950
03/01/2020 09:07;119340;119340;119145;119145
02/01/2020 17:19;119535;119850;119340;119340
02/01/2020 16:41;119535;119730;119450;119730
02/01/2020 14:46;119340;119535;119150;119535
02/01/2020 11:55;119145;119340;118850;119340
02/01/2020 11:41;118950;119145;118850;119145
02/01/2020 11:36;118755;118950;118755;118950
02/01/2020 11:33;118560;118755;118560;118755
02/01/2020 11:12;118365;118560;118365;118560
02/01/2020 10:40;118170;118365;118150;118365
02/01/2020 09:31;117975;118170;117585;118170
02/01/2020 09:03;117780;117975;117780;117975
02/01/2020 09:02;117585;117780;117585;117780
02/01/2020 09:02;117390;117585;117390;117585
02/01/2020 09:02;117195;117390;117195;117390
30/12/2019 17:59;117000;117195;116750;117195
30/12/2019 17:53;117000;117000;116805;116805
30/12/2019 17:44;117195;117195;117000;117000
30/12/2019 14:22;117390;117565;117195;117195
30/12/2019 12:29;117585;117765;117390;117390
30/12/2019 12:15;117780;117850;117585;117585
30/12/2019 11:50;117975;118150;117780;117780
30/12/2019 10:50;118170;118515;117975;117975
30/12/2019 09:04;118170;118365;117950;118365
30/12/2019 09:00;117975;118170;117650;118170
27/12/2019 15:50;117780;117975;117450;117975
27/12/2019 15:40;117780;117780;117585;117585
27/12/2019 13:36;117975;118350;117780;117780
27/12/2019 12:50;117975;118170;117750;118170
27/12/2019 12:35;117975;117975;117780;117780
27/12/2019 11:59;118170;118170;117975;117975
27/12/2019 11:05;118365;118690;118170;118170
27/12/2019 10:40;118365;118560;118015;118560
27/12/2019 10:39;118365;118365;118170;118170
27/12/2019 10:39;118560;118560;118365;118365
27/12/2019 10:37;118755;118755;118560;118560
27/12/2019 10:17;118950;118990;118755;118755
27/12/2019 09:46;119145;119350;118950;118950
27/12/2019 09:27;119145;119340;119145;119340
27/12/2019 09:06;118950;119145;118950;119145
26/12/2019 17:51;118755;118950;118650;118950
26/12/2019 16:43;118560;118755;118530;118755
26/12/2019 16:39;118365;118560;118365;118560
26/12/2019 16:21;118170;118365;118170;118365
26/12/2019 15:47;117975;118170;117975;118170
26/12/2019 12:30;117780;117975;117780;117975
26/12/2019 11:01;117585;117780;117585;117780
26/12/2019 11:01;117390;117585;117390;117585
26/12/2019 09:15;117195;117390;117075;117390
26/12/2019 09:15;117000;117195;117000;117195
23/12/2019 17:38;116805;117000;116805;117000
23/12/2019 17:38;116610;116805;116610;116805
20/12/2019 18:01;116415;116610;116410;116610
20/12/2019 11:37;116220;116415;116000;116415
20/12/2019 11:05;116220;116220;116025;116025
20/12/2019 09:17;116415;116800;116220;116220
19/12/2019 15:19;116415;116610;116100;116610
19/12/2019 14:40;116415;116685;116220;116220
19/12/2019 14:40;116415;116610;116415;116610
19/12/2019 14:40;116220;116415;116220;116415
19/12/2019 13:35;116025;116220;116025;116220
19/12/2019 13:35;115830;116025;115830;116025
19/12/2019 13:35;115635;115830;115635;115830
19/12/2019 10:35;115440;115635;115150;115635
19/12/2019 09:20;115440;115440;115245;115245
18/12/2019 16:41;115635;116000;115440;115440
18/12/2019 16:24;115635;115830;115635;115830
18/12/2019 16:10;115440;115635;115440;115635
18/12/2019 16:10;115245;115440;115245;115440
18/12/2019 16:10;115050;115245;115050;115245
18/12/2019 15:05;114855;115050;114855;115050
18/12/2019 15:05;114660;114855;114660;114855
18/12/2019 11:53;114465;114660;114465;114660
17/12/2019 09:49;114270;114465;113950;114465
17/12/2019 09:49;114270;114270;114075;114075
16/12/2019 15:44;114465;114465;114270;114270
16/12/2019 11:30;114660;114990;114465;114465
16/12/2019 11:30;114660;114855;114660;114855
16/12/2019 11:30;114465;114660;114465;114660
16/12/2019 11:30;114270;114465;114270;114465
16/12/2019 11:30;114075;114270;114075;114270
16/12/2019 11:30;113880;114075;113880;114075
16/12/2019 11:30;113685;113880;113685;113880
16/12/2019 11:30;113490;113685;113490;113685
16/12/2019 11:30;113295;113490;113295;113490
16/12/2019 11:30;113100;113295;113100;113295
16/12/2019 11:30;112905;113100;112905;113100
16/12/2019 11:30;112710;112905;112710;112905
16/12/2019 11:30;112515;112710;112515;112710
16/12/2019 11:30;112320;112515;112320;112515
11/12/2019 10:31;112125;112320;112125;112320
